node_id,lat,lon
578,-37.67906188964844,144.5648956298828
579,-37.67922592163086,144.5649871826172
580,-37.67938232421875,144.56512451171875
582,-37.67953109741211,144.56549072265625
583,-37.67950439453125,144.56582641601562
584,-37.6795654296875,144.5663604736328
585,-37.67960739135742,144.5667266845703
586,-37.679664611816406,144.5672149658203
587,-37.67971420288086,144.5675506591797
588,-37.67969512939453,144.56765747070312
590,-37.67958450317383,144.56781005859375
591,-37.67952728271485,144.5678253173828
592,-37.67853927612305,144.56802368164062
593,-37.67780303955078,144.56814575195312
595,-37.673091888427734,144.5618133544922
596,-37.67308044433594,144.56187438964844
597,-37.67298126220703,144.56240844726562
598,-37.67296600341797,144.5627899169922
599,-37.672996520996094,144.56317138671875
600,-37.67306900024414,144.56353759765625
601,-37.67318344116211,144.5638427734375
602,-37.67338180541992,144.5642547607422
603,-37.673545837402344,144.56451416015625
604,-37.67482376098633,144.56405639648438
605,-37.674808502197266,144.5645751953125
606,-37.67483901977539,144.5648956298828
607,-37.67489242553711,144.5653533935547
608,-37.67496871948242,144.56568908691406
611,-37.675254821777344,144.56646728515625
612,-37.675350189208984,144.56680297851562
618,-37.684791564941406,144.5682373046875
619,-37.6849479675293,144.56820678710938
622,-37.68851089477539,144.5778350830078
625,-37.65775680541992,144.59552001953125
626,-37.65771484375,144.5955810546875
627,-37.65753555297851,144.59593200683594
628,-37.65736389160156,144.59637451171875
629,-37.657257080078125,144.5967559814453
630,-37.65723419189453,144.59689331054688
631,-37.657203674316406,144.5974884033203
633,-37.65946960449219,144.59205627441406
634,-37.65952682495117,144.59213256835938
635,-37.659820556640625,144.59249877929688
636,-37.65985870361328,144.59259033203125
637,-37.659950256347656,144.59335327148438
638,-37.660133361816406,144.5948486328125
639,-37.660301208496094,144.5961456298828
640,-37.66032791137695,144.596435546875
643,-37.659908294677734,144.59658813476562
644,-37.65966796875,144.59666442871094
645,-37.659446716308594,144.59677124023438
647,-37.65904235839844,144.5970916748047
649,-37.660343170166016,144.5966033935547
650,-37.66043472290039,144.59725952148438
651,-37.66044998168945,144.59735107421875
652,-37.66035842895508,144.59613037109375
653,-37.66102600097656,144.59600830078125
654,-37.661094665527344,144.5959930419922
655,-37.66112518310547,144.5962371826172
656,-37.66073989868164,144.59286499023438
657,-37.660770416259766,144.5928497314453
658,-37.66147232055664,144.5927276611328
659,-37.66166687011719,144.59268188476562
660,-37.66195297241211,144.59266662597656
661,-37.66226959228515,144.59268188476562
662,-37.662635803222656,144.5926971435547
663,-37.66304397583008,144.59268188476562
664,-37.663368225097656,144.59268188476562
665,-37.66226577758789,144.5925750732422
666,-37.66224670410156,144.59217834472656
667,-37.662235260009766,144.59202575683594
668,-37.66220474243164,144.59170532226562
669,-37.66219711303711,144.5915985107422
670,-37.662635803222656,144.59280395507812
671,-37.66263961791992,144.59359741210938
672,-37.66266250610352,144.5944366455078
673,-37.66273498535156,144.5947723388672
674,-37.66288757324219,144.59518432617188
675,-37.66291809082031,144.59535217285156
676,-37.66290283203125,144.59552001953125
677,-37.662845611572266,144.59567260742188
678,-37.66252899169922,144.5959930419922
679,-37.66204071044922,144.59645080566406
680,-37.6619873046875,144.5966339111328
681,-37.66197967529297,144.5968475341797
682,-37.66218185424805,144.5983428955078
683,-37.66226577758789,144.5985565185547
684,-37.662410736083984,144.5987548828125
685,-37.66254425048828,144.59884643554688
686,-37.66279602050781,144.59890747070312
687,-37.66446685791016,144.59860229492188
